listing_id,price,property_size_sqft,bedroom,bathroom,parking_lot,facilities_count,has_school,has_mall,has_hospital,has_railway,has_bus_stop,has_park,has_highway,completion_year,property_age,number_of_floors,total_units,description_length,has_swimming_pool,has_security,has_lift,has_gym,has_playground,is_furnished,is_renovated,property_type,tenure_type,land_title,floor_range,state,building_name,developer,city
97389778,177000,650.0,3.0,2.0,1.0,4,1,0,0,1,1,1,0,2002.0,24.0,11.0,792.0,1075.0,1,1,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Kuala Lumpur,Pangsapuri Cemara (Cheras),Unknown,Kuala Lumpur
103786362,150000,667.0,3.0,2.0,1.0,3,1,0,1,0,1,1,0,,,5.0,,858.0,0,0,0,0,1,0,0,Apartment,Freehold,Non Bumi Lot,High,Selangor,Pangsapuri Seri Jati (Bandar Puteri),Unknown,Puchong
103786354,145000,794.0,3.0,2.0,1.0,0,1,0,1,0,0,0,0,,,,,706.0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Selangor,Rawang Mutiara,Mutiara Johan Group,Rawang
103786348,288000,858.0,3.0,2.0,1.0,2,1,1,1,1,0,1,0,,,5.0,,721.0,0,0,0,0,1,0,1,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Taman Lembah Maju 600 Apartment,Unknown,Ampang
103786379,280000,764.0,3.0,2.0,1.0,6,1,0,0,1,1,1,0,2006.0,20.0,18.0,200.0,773.0,1,1,1,0,1,0,0,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Mentari Court,Mentari Group,Petaling Jaya
103786364,950000,1230.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,2017.0,9.0,39.0,202.0,505.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang,City Residence,Ivory Properties Group Sdn Bhd,Tanjong Tokong
102905846,255000,850.0,3.0,2.0,1.0,3,1,1,0,1,1,1,0,,,5.0,,412.0,0,1,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Makmur Apartment,Unknown,Bandar Sunway
103468045,235000,883.0,3.0,2.0,1.0,4,1,0,0,0,0,1,0,,,5.0,,742.0,0,1,0,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,High,Selangor,Riviera Apartment,Unknown,Ampang
93320086,328000,1200.0,4.0,2.0,1.0,5,0,0,0,0,1,1,1,,,13.0,,2671.0,1,1,0,1,1,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Mutiara Serdang (Turf View),Unknown,Seri Kembangan
103786505,398000,997.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,1997.0,29.0,14.0,528.0,223.0,1,1,1,0,1,1,1,Apartment,Leasehold,Non Bumi Lot,High,Penang,Pangsapuri Desa Permai Indah,Unknown,Sungai Dua
102251979,170000,645.0,3.0,2.0,1.0,2,0,0,0,1,1,0,1,,,,,1740.0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Vista Apartment,Medan Prestasi Sdn Bhd,Petaling Jaya
98326903,207100,688.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,,871.0,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Melaka,Ambience Residence,Unknown,Klebang
101246373,345000,850.0,3.0,2.0,1.0,14,0,0,0,0,0,0,0,2019.0,7.0,35.0,1843.0,491.0,1,1,1,1,1,0,0,Service Residence,Freehold,Bumi Lot,Medium,Johor,Arc @ Austin Hills,Andaman Group,Johor Bahru
102905088,650000,1367.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2019.0,7.0,43.0,352.0,645.0,1,1,1,1,1,1,0,Service Residence,Freehold,Non Bumi Lot,High,Selangor,Saville @ Cheras,MKH Berhad,Cheras
103786339,180000,624.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,,,5.0,,779.0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Penang,Apartment Permata (Bandar Perda),Unknown,Bukit Mertajam
103786338,270000,764.0,3.0,2.0,1.0,5,1,0,0,1,1,1,0,2006.0,20.0,18.0,200.0,774.0,1,1,1,0,1,0,0,Apartment,Leasehold,Bumi Lot,Low,Selangor,Mentari Court,Mentari Group,Petaling Jaya
101926333,175000,900.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,,938.0,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Low,Melaka,Dimensi,Unknown,Sungei Petai
100281667,249000,1102.0,3.0,2.0,2.0,7,1,0,1,0,0,0,0,,,,,653.0,1,1,1,0,1,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Pangsapuri Perdana Villa,Unknown,Klang
103357970,250000,900.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2007.0,19.0,5.0,,432.0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Selangor,Pangsapuri Kasuarina (Bandar Botanic),Gamuda Land Sdn Bhd,Klang
103786434,168000,750.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,,,,,482.0,0,0,0,0,0,1,1,Flat,Freehold,Non Bumi Lot,Medium,Johor,Rumah Pangsa Orkid (Tmn Desa Cemerlang),Unknown,Ulu Tiram
103786426,550000,516.0,2.0,1.0,1.0,8,1,1,1,0,1,1,0,,,43.0,200.0,741.0,1,1,0,1,1,1,0,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor,Hill10 Residence @ i-City,i-City Properties Sdn Bhd,Shah Alam
102013192,734450,832.0,2.0,2.0,2.0,5,0,0,0,0,0,0,0,2022.0,4.0,56.0,819.0,2065.0,1,1,0,1,0,0,0,Service Residence,Leasehold,Non Bumi Lot,Medium,Sabah,Jesselton Twin Towers,Jesselton Properties Sdn Bhd,Kota Kinabalu
98891306,804011,1270.0,2.0,2.0,2.0,5,0,0,0,0,0,0,0,2022.0,4.0,56.0,819.0,2082.0,1,1,0,1,0,0,0,Service Residence,Leasehold,Bumi Lot,Medium,Sabah,Jesselton Twin Towers,Jesselton Properties Sdn Bhd,Kota Kinabalu
103786320,338000,800.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,,,,420.0,120.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Melaka,Cheng Heights,Pleasant-Ville Development(Kienta Group),Cheng
103786187,380000,1097.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,,,,300.0,688.0,1,1,0,1,1,1,1,Apartment,Freehold,Non Bumi Lot,Medium,Johor,"East Bay (Seri Bayan), Masai",Unknown,Masai
103786208,3600000,3878.0,4.0,4.0,4.0,11,0,0,0,0,0,0,0,2016.0,10.0,,210.0,505.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Low,Penang,18 East At Andaman,Eastern & Oriental Berhad,Tanjong Tokong
102804147,500000,1050.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,,,,,66.0,1,1,1,1,1,0,1,Condominium,Freehold,Non Bumi Lot,Medium,Penang,ForestVille,Ideal Property Group,Bayan Lepas
103013824,305000,1288.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,2015.0,11.0,21.0,455.0,916.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Ivory Residence,TLS Group,Kajang
103545160,250000,1000.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,2006.0,20.0,22.0,246.0,590.0,0,1,1,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Pangsapuri Saujana Permai 2,Majlis Perbandaran Kajang,Kajang
103493135,350000,1288.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2016.0,10.0,,428.0,777.0,1,1,1,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Ameera Residence,TLS Group,Kajang
103347602,199000,850.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2017.0,9.0,20.0,,1123.0,1,1,1,0,1,1,1,Apartment,Freehold,Non Bumi Lot,High,Johor,Villa Krystal,Orando Holdings Sdn Bhd,Johor Bahru
103786266,88000,680.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0,,,,,457.0,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Medium,Selangor,Pangsapuri Samudera (Pulau Indah),Ambang Angsana Sdn Bhd,Pulau Indah (Pulau Lumut)
103786248,150000,720.0,3.0,2.0,1.0,3,1,0,0,0,1,0,0,,,,,666.0,0,1,0,0,1,0,0,Apartment,Leasehold,Bumi Lot,High,Selangor,Residensi Warnasari,Metro KL City Sdn Bhd,Puncak Alam
103786245,450000,1267.0,3.0,3.0,1.0,11,1,1,1,1,1,0,0,2010.0,16.0,20.0,1317.0,1186.0,1,1,1,1,1,0,0,Condominium,Freehold,Bumi Lot,Low,Kuala Lumpur,Villa Wangsamas,Setapak Heights Development,Kuala Lumpur
94044194,380000,1200.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,,487.0,1,1,1,0,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Johor,Pelita Indah Condominium,Symphony Life Berhad,Johor Bahru
103786227,300000,748.0,3.0,2.0,1.0,8,1,1,0,1,1,0,1,,,,,735.0,1,1,1,1,1,0,0,Condominium,Leasehold,Bumi Lot,Low,Kuala Lumpur,Putra Suria Residence,Amber Resource,Kuala Lumpur
100580305,788000,1334.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2020.0,6.0,,803.0,358.0,1,1,1,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Sandilands @ Jelutong,BHL Group of Companies,Jelutong
100227559,520000,2124.0,3.0,4.0,1.0,10,0,0,0,0,0,0,0,,,14.0,319.0,600.0,1,1,0,1,1,1,1,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Danga View Apartment,Ekovest Berhad,Skudai
103486413,270000,650.0,3.0,1.0,1.0,4,0,0,0,0,0,0,0,,,,,304.0,0,1,1,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Sri Jelutong,Unknown,Jelutong
102777872,298000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,1997.0,29.0,22.0,1008.0,390.0,0,0,1,0,0,0,1,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Desa Green Apartment (Jelutong),Unknown,Jelutong
102967413,415286,865.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,,,,,1320.0,1,1,1,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Sabah,Kingfisher @ Inanam,Unknown,Kota Kinabalu
103786163,285000,750.0,2.0,2.0,1.0,12,0,0,0,0,0,0,0,,,,,284.0,1,1,0,1,1,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Sabah,Beverly Hills 2,Unknown,Kota Kinabalu
103533002,200000,530.0,2.0,1.0,1.0,2,0,0,0,0,0,0,0,,,,,88.0,0,0,1,0,0,0,0,Flat,Freehold,Non Bumi Lot,High,Penang,Taman Jade,Unknown,Gelugor
103634633,668000,753.0,2.0,1.0,1.0,10,1,1,1,1,0,1,1,2023.0,3.0,47.0,685.0,1125.0,1,1,1,1,1,1,0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Selangor,The Arcuz,Exsim Group,Petaling Jaya
102487439,255000,850.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,,,19.0,180.0,393.0,1,1,1,0,0,0,1,Condominium,Freehold,Non Bumi Lot,High,Penang,Kondominium Mutiara (Bandar Perda),Unknown,Bukit Mertajam
103742171,998000,1329.0,2.0,2.0,1.0,6,0,0,0,0,0,0,0,2014.0,12.0,9.0,631.0,1160.0,1,1,0,1,1,1,0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Sabah,The Loft Residence,Syarikat Kapasi (Asian Pac),Kota Kinabalu
101321043,2100000,2266.0,4.0,5.0,1.0,8,0,0,0,0,0,0,0,,,28.0,,722.0,1,1,0,1,1,1,0,Condominium,Leasehold,Non Bumi Lot,High,Sabah,Jesselton Residences,Palikota Sdn Bhd,Kota Kinabalu
103694229,260000,789.0,3.0,1.0,1.0,4,1,1,0,1,1,0,1,,,10.0,320.0,686.0,0,1,1,0,1,0,0,Apartment,Leasehold,Bumi Lot,Medium,Kuala Lumpur,Pangsapuri Indah Mas,Unknown,Kuala Lumpur
103620338,466000,1007.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2020.0,6.0,,912.0,1397.0,1,1,1,1,1,1,0,Service Residence,Leasehold,Non Bumi Lot,Medium,Sabah,Bukit Bantayan Residence,Gamuda Land Sdn Bhd,Kota Kinabalu
102551908,489819,1007.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2020.0,6.0,,912.0,1397.0,1,1,1,1,1,1,0,Condominium,Leasehold,Bumi Lot,Low,Sabah,Bukit Bantayan Residence,Gamuda Land Sdn Bhd,Kota Kinabalu
102551985,478200,904.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2020.0,6.0,,912.0,1397.0,1,1,1,1,1,1,0,Service Residence,Leasehold,Non Bumi Lot,Low,Sabah,Bukit Bantayan Residence,Gamuda Land Sdn Bhd,Kota Kinabalu
102900206,320000,1120.0,3.0,2.0,1.0,5,1,1,0,1,1,1,0,1997.0,29.0,14.0,204.0,460.0,1,1,0,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Bukit Awansari (OG Court),Microfield Sdn Bhd,Kuala Lumpur
103453544,180000,700.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,5.0,260.0,1516.0,0,0,0,0,0,0,0,Flat,Leasehold,Bumi Lot,High,Johor,Apartment Stulang,Unknown,Johor Bahru
102906883,1080000,1047.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,2019.0,7.0,33.0,1106.0,158.0,1,1,0,1,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Penang,The Tamarind @ Seri Tanjung Pinang,Eastern & Oriental Berhad,Tanjong Tokong
97447033,188000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,,310.0,0,0,1,0,0,0,1,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Taman Paya Terubong,Unknown,Paya Terubong
102909294,110000,640.0,1.0,1.0,1.0,4,0,0,0,0,0,0,0,,,,,477.0,1,1,1,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Perak,Marina Cove Resort,Unknown,Lumut
102881293,210000,798.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,,,,,556.0,1,1,1,0,1,1,0,Apartment,Leasehold,Bumi Lot,Medium,Perak,Pangsapuri Seri Iskandar,Unknown,Seri Iskandar
103786053,495000,1281.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,1998.0,28.0,15.0,198.0,903.0,1,1,0,0,1,1,1,Townhouse Condo,Freehold,Non Bumi Lot,Low,Putrajaya,Puteri Palma Condominium,IOI Properties Group,Putrajaya
101738928,280000,450.0,1.0,1.0,1.0,9,1,1,1,0,1,1,0,2012.0,14.0,,196.0,1427.0,1,1,1,1,1,1,0,Condominium,Leasehold,Non Bumi Lot,High,Selangor,Studio Fourteen,First Avenue Partners (Asia) Sdn Bhd,Shah Alam
103411581,700000,1100.0,3.0,2.0,2.0,2,0,0,0,0,0,0,0,,,,,278.0,0,0,1,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang,SummerSkye Residences,Ideal Property Group,Bayan Lepas
103332473,175000,650.0,3.0,2.0,1.0,4,0,0,0,1,0,1,0,,,,,1111.0,0,0,1,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,High,Kuala Lumpur,Pandan Ria Apartment (Block D),Unknown,Kuala Lumpur
102984504,695000,1288.0,3.0,3.0,1.0,10,0,0,0,0,0,0,0,2013.0,13.0,30.0,808.0,436.0,1,1,1,1,1,0,1,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,All Seasons Park,Belleview Group,Ayer Itam
103631940,350000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2012.0,14.0,30.0,500.0,189.0,1,1,0,1,1,0,0,Apartment,Freehold,Non Bumi Lot,High,Penang,Melody Homes,Belleview Group,Ayer Itam
102440529,370000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2012.0,14.0,30.0,500.0,429.0,1,1,0,1,1,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Melody Homes,Belleview Group,Ayer Itam
103690965,165000,800.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,1997.0,29.0,,,953.0,0,1,0,0,1,0,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Kenanga Apartment (Putra Perdana),Talam Transform Berhad,Puchong
102726276,420000,1300.0,3.0,2.0,1.0,10,1,1,1,1,0,1,0,,,17.0,400.0,791.0,1,1,1,1,1,1,0,Condominium,Leasehold,Non Bumi Lot,Medium,Selangor,Tiara Ampang,Selaman Sdn. Bhd.,Ampang
103785996,368000,925.0,3.0,2.0,1.0,2,1,0,0,0,1,1,0,,,5.0,,632.0,0,1,0,0,0,0,1,Apartment,Freehold,Non Bumi Lot,Low,Selangor,Jasmine Court,Unknown,Puchong
103785958,660000,1206.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2018.0,8.0,28.0,585.0,461.0,1,1,1,1,1,1,0,Apartment,Freehold,Non Bumi Lot,High,Johor,Senibong Cove - The WaterEdge Apartments,Walker Corp / Senibong Cove,Masai
103785948,175000,710.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,,,3.0,,356.0,0,0,0,0,0,0,1,Apartment,Leasehold,Non Bumi Lot,Medium,Johor,Park Avenue (Tampoi Indah),Unknown,Johor Bahru
103785919,110000,657.0,2.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,,414.0,0,0,0,0,1,0,0,Flat,Freehold,Non Bumi Lot,Unknown,Penang,Pangsapuri Desa Palma (Alma),Unknown,Bukit Mertajam
103712858,180000,650.0,3.0,2.0,1.0,3,1,1,1,1,0,1,0,,,15.0,,447.0,0,1,1,0,0,0,0,Apartment,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Mutiara Magna,Magna Prima Sdn Bhd,Kuala Lumpur
103633658,298000,1051.0,3.0,2.0,1.0,7,0,0,1,0,1,1,0,,,20.0,320.0,334.0,1,1,1,0,1,0,0,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur,Bukit Pandan Kondominium 1,Unknown,Kuala Lumpur
102998319,170000,603.0,3.0,1.0,1.0,3,0,0,0,0,0,0,0,,,,,640.0,0,0,0,0,1,0,0,Flat,Leasehold,Non Bumi Lot,Medium,Penang,Seri Pauh,Unknown,Bukit Mertajam
101003861,380000,850.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2014.0,12.0,17.0,403.0,486.0,0,0,0,0,0,1,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Tiara Mutiara,Mutiara Johan Group,Kuala Lumpur
92463126,440000,1101.0,4.0,2.0,1.0,6,1,0,0,1,1,1,0,,,17.0,,1933.0,1,1,0,1,1,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Vista Amani,Danau Lumayan,Kuala Lumpur
103785740,178000,600.0,3.0,2.0,1.0,7,1,1,0,1,1,1,0,,,,,766.0,1,1,0,1,1,1,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Taman Sri Sentosa,Unknown,Kuala Lumpur
103309896,290000,764.0,3.0,2.0,1.0,0,1,1,0,0,1,1,0,,,,,793.0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Pantai Indah Fasa 2,Unknown,Kuala Lumpur
101928216,218800,605.0,1.0,1.0,1.0,7,0,0,0,0,0,0,0,,,,,419.0,1,1,1,1,1,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Negeri Sembilan,Lexis,Unknown,Port Dickson
102883575,378000,1222.0,3.0,2.0,1.0,9,1,0,0,1,0,1,1,1996.0,30.0,16.0,,416.0,1,1,0,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Low,Kuala Lumpur,Bukit OUG Condominium,BERJAYA GROUP,Kuala Lumpur
101785819,260000,900.0,3.0,2.0,2.0,10,1,0,0,1,0,0,0,2014.0,12.0,23.0,744.0,1528.0,1,1,1,1,1,0,1,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor,Amara Service Residences,Jaya Megah Development Sdn Bhd,Batu Caves
103785827,275000,874.0,3.0,2.0,1.0,4,1,0,1,0,1,1,0,,,11.0,,683.0,1,0,0,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,Low,Selangor,Desa Tanjung Apartment,Unknown,Puchong
102937084,265000,700.0,3.0,1.0,1.0,6,0,0,0,0,0,0,0,,,17.0,,236.0,1,0,1,0,1,0,0,Flat,Freehold,Non Bumi Lot,Low,Putrajaya,Pangsapuri Putra Damai,Putrajaya Homes Sdn Bhd,Putrajaya
102964752,330000,873.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,,266.0,0,0,0,0,0,1,1,Condominium,Leasehold,Non Bumi Lot,High,Johor,One Medini Condominium,Unknown,Johor Bahru
102725391,450000,1900.0,3.0,3.0,3.0,12,1,0,0,1,0,0,0,2014.0,12.0,23.0,744.0,906.0,1,1,1,1,1,0,0,Service Residence,Freehold,Non Bumi Lot,High,Selangor,Amara Service Residences,Jaya Megah Development Sdn Bhd,Batu Caves
102052545,450000,770.0,1.0,1.0,1.0,8,0,0,0,0,0,0,0,,,,,566.0,1,1,1,1,1,0,0,Others,Leasehold,Non Bumi Lot,Unknown,Negeri Sembilan,Lexis Hibiscus,Unknown,Port Dickson
102917500,270000,926.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,,,14.0,340.0,721.0,1,1,0,1,1,0,0,Apartment,Freehold,Bumi Lot,Unknown,Selangor,Taman Bukit Pelangi (Shah Alam),Asia Kreatif Sdn. Bhd.,Shah Alam
103318000,300000,1100.0,2.0,2.0,1.0,10,0,0,1,0,1,1,0,,,20.0,320.0,555.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Bukit Pandan Kondominium 1,Unknown,Kuala Lumpur
101967616,420000,1062.0,4.0,2.0,1.0,8,1,1,0,1,1,1,0,2005.0,21.0,25.0,588.0,1534.0,1,1,1,0,1,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Casa Subang,Casa Andaman Sdn Bhd,Subang Jaya
103685223,465000,887.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,808.0,188.0,1,1,1,1,0,0,1,Condominium,Freehold,Non Bumi Lot,Medium,Penang,"Spring & Summer Tower, All Seasons Park",Belleview Group,Ayer Itam
102725192,538000,1295.0,3.0,2.0,2.0,13,0,0,0,0,0,0,0,2015.0,11.0,6.0,225.0,219.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Setia Tri-Angle Residential Condominiums,Setia Promenade Sdn Bhd (SP Setia),Bayan Lepas
103607063,328000,1250.0,4.0,3.0,1.0,12,0,0,0,0,0,0,0,,,,,280.0,1,1,0,1,1,0,0,Apartment,Freehold,Non Bumi Lot,Low,Johor,Mewah View Luxurious Apartments,Unknown,Johor Bahru
103468768,450000,887.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,2013.0,13.0,30.0,808.0,180.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Low,Penang,All Seasons Park,Belleview Group,Ayer Itam
102984559,750000,1288.0,3.0,3.0,2.0,10,0,0,0,0,0,0,0,2013.0,13.0,30.0,808.0,467.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,All Seasons Park,Belleview Group,Ayer Itam
103053777,495000,887.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,2013.0,13.0,30.0,808.0,236.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,All Seasons Park,Belleview Group,Ayer Itam
102888198,355000,950.0,3.0,2.0,1.0,6,1,1,0,0,0,0,0,,,15.0,,986.0,0,1,1,0,1,1,0,Apartment,Leasehold,Bumi Lot,Low,Kuala Lumpur,Mawar Sari,Unknown,Kuala Lumpur
103785652,229000,844.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,,909.0,1,1,0,0,1,0,0,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Intana Ria,Unknown,Bangi
103245356,288000,800.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,1994.0,32.0,6.0,672.0,169.0,0,1,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Penang,Tanjung Court,Unknown,Ayer Itam
103356892,330000,800.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,1994.0,32.0,6.0,672.0,185.0,0,1,0,0,0,0,1,Apartment,Leasehold,Non Bumi Lot,Low,Penang,Tanjung Court,Unknown,Ayer Itam
100177679,234000,900.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,2003.0,23.0,5.0,,810.0,1,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,High,Selangor,Seri Baiduri Apartment (Bukit Indah),Unknown,Ampang
102434100,1150000,2335.0,4.0,3.0,4.0,14,0,0,0,0,0,0,0,2011.0,15.0,38.0,420.0,295.0,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Boulevard Condominium (BLVD),Reka Indah Development Sdn Bhd,Ayer Itam
103785761,1080000,1507.0,4.0,3.0,3.0,12,1,0,0,1,0,0,0,2020.0,6.0,31.0,660.0,1920.0,1,1,1,1,1,1,1,Service Residence,Leasehold,Non Bumi Lot,Medium,Selangor,SqWhere,Selangor Dredging Berhad,Sungai Buloh
103785760,750000,1250.0,3.0,3.0,2.0,11,0,0,0,0,0,0,0,2015.0,11.0,36.0,981.0,1808.0,1,1,1,1,1,0,1,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Scenaria North Kiara,UOA Group,Kuala Lumpur
103785759,850000,1500.0,4.0,3.0,2.0,12,0,0,0,0,0,0,0,,,,,1510.0,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,Low,Kuala Lumpur,Casa Kiara 2,Unknown,Kuala Lumpur
103785758,890000,1319.0,3.0,2.0,2.0,12,1,1,0,0,1,1,1,2017.0,9.0,29.0,369.0,1969.0,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur,Anjali @ North Kiara,Tago (Malaysia) Sdn. Bhd.,Kuala Lumpur
102460506,338000,775.0,3.0,2.0,1.0,6,1,0,0,1,1,1,0,2006.0,20.0,18.0,200.0,778.0,1,1,1,0,1,0,0,Apartment,Leasehold,Bumi Lot,Low,Selangor,Mentari Court,Mentari Group,Petaling Jaya
103779946,210000,711.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,,,,,312.0,0,0,1,0,0,0,0,Flat,Leasehold,Bumi Lot,Unknown,Selangor,Rumah Pangsa Saga (Saga Suria),Unknown,Ampang
103785752,249900,861.0,2.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,,59.0,0,1,1,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Melaka,Casa Lago,Unknown,Melaka City
103785737,320000,800.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,1999.0,27.0,,224.0,82.0,1,1,1,1,1,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Desamas Melur,Unknown,Sungai Ara
101349330,150000,560.0,3.0,1.0,1.0,1,0,0,0,0,0,0,0,,,,,528.0,0,0,0,0,1,0,0,Flat,Leasehold,Bumi Lot,Low,Selangor,Taman Puchong Perdana,Unknown,Puchong
