Model,Trim_Level,Removal_Percent,listing_id,scenario_b_fold,actual_price_RM,predicted_price_RM
Ridge Regression,0%,0.0,103623673,1,259000.0,380135.1067778188
Ridge Regression,0%,0.0,103390811,1,260000.0,231084.0427652476
Ridge Regression,0%,0.0,103105470,3,269000.0,251742.0561614165
Ridge Regression,0%,0.0,102664413,5,299000.0,350081.2562864861
Ridge Regression,0%,0.0,102438966,5,309000.0,415176.7620075389
Ridge Regression,0%,0.0,103224741,3,170000.0,332898.24511124974
Ridge Regression,0%,0.0,103413004,5,269000.0,183860.6955287272
Ridge Regression,0%,0.0,103531600,4,315000.0,291291.4832852332
Ridge Regression,0%,0.0,98363803,3,188000.0,125259.00664180076
Ridge Regression,0%,0.0,103238528,4,385000.0,487909.116343292
Ridge Regression,0%,0.0,102818177,5,275000.0,208203.4112888137
Ridge Regression,0%,0.0,102884834,4,395000.0,484218.9701998079
Ridge Regression,0%,0.0,97081855,1,260000.0,380116.8350031253
Ridge Regression,0%,0.0,103662225,3,500000.0,555152.850508459
Ridge Regression,0%,0.0,103368024,2,270000.0,290960.18808113365
Ridge Regression,0%,0.0,103633863,3,225000.0,198405.5914619652
Ridge Regression,0%,0.0,90584487,2,140000.0,216134.77950609569
Ridge Regression,0%,0.0,97389778,5,177000.0,173267.0674883267
Ridge Regression,0%,0.0,103786362,2,150000.0,207714.0045736365
Ridge Regression,0%,0.0,103786354,2,145000.0,244768.51393100352
Ridge Regression,0%,0.0,103786348,4,288000.0,270672.6589623426
Ridge Regression,0%,0.0,103786379,3,280000.0,223281.75158925692
Ridge Regression,0%,0.0,103786364,5,950000.0,650367.072111824
Ridge Regression,0%,0.0,102905846,4,255000.0,299451.1455574568
Ridge Regression,0%,0.0,103468045,2,235000.0,258229.10707331068
Ridge Regression,0%,0.0,93320086,2,328000.0,360982.68082082097
Ridge Regression,0%,0.0,103786505,5,398000.0,357317.7346885961
Ridge Regression,0%,0.0,102251979,2,170000.0,194915.75298372735
Ridge Regression,0%,0.0,98326903,5,207100.0,230139.49651919532
Ridge Regression,0%,0.0,101246373,5,345000.0,384970.840888868
Ridge Regression,0%,0.0,102905088,5,650000.0,669530.2992522783
Ridge Regression,0%,0.0,103786339,1,180000.0,123992.0442066622
Ridge Regression,0%,0.0,103786338,3,270000.0,224498.61166154905
Ridge Regression,0%,0.0,101926333,1,175000.0,98175.14988197868
Ridge Regression,0%,0.0,100281667,4,249000.0,305712.5866734972
Ridge Regression,0%,0.0,103357970,1,250000.0,281634.35303233744
Ridge Regression,0%,0.0,103786434,1,168000.0,192139.60499211124
Ridge Regression,0%,0.0,103786426,5,550000.0,267837.2637239016
Ridge Regression,0%,0.0,102013192,3,734450.0,600340.3545263504
Ridge Regression,0%,0.0,98891306,5,804011.0,1147966.4516407177
Ridge Regression,0%,0.0,103786320,5,338000.0,279289.23309191334
Ridge Regression,0%,0.0,103786187,4,380000.0,325544.30625515047
Ridge Regression,0%,0.0,103786208,5,3600000.0,2239746.257933604
Ridge Regression,0%,0.0,102804147,5,500000.0,603476.2552717662
Ridge Regression,0%,0.0,103013824,2,305000.0,359459.64685384533
Ridge Regression,0%,0.0,103545160,5,250000.0,211848.5764291476
Ridge Regression,0%,0.0,103493135,3,350000.0,399165.23232365504
Ridge Regression,0%,0.0,103347602,2,199000.0,246066.97340541976
Ridge Regression,0%,0.0,103786266,2,88000.0,221717.6582050142
Ridge Regression,0%,0.0,103786248,5,150000.0,209740.2758476792
Ridge Regression,0%,0.0,103786245,4,450000.0,582689.2946796914
Ridge Regression,0%,0.0,94044194,3,380000.0,359980.4147430083
Ridge Regression,0%,0.0,103786227,3,300000.0,344941.3047782611
Ridge Regression,0%,0.0,100580305,4,788000.0,866518.5415444445
Ridge Regression,0%,0.0,100227559,1,520000.0,711305.1187335628
Ridge Regression,0%,0.0,103486413,4,270000.0,260174.991524551
Ridge Regression,0%,0.0,102777872,2,298000.0,252314.29435152383
Ridge Regression,0%,0.0,102967413,4,415286.0,455047.5953946664
Ridge Regression,0%,0.0,103786163,2,285000.0,306614.0568471412
Ridge Regression,0%,0.0,103533002,2,200000.0,218244.37664376636
Ridge Regression,0%,0.0,103634633,4,668000.0,463156.3536692716
Ridge Regression,0%,0.0,102487439,1,255000.0,310835.51099056815
Ridge Regression,0%,0.0,103742171,2,998000.0,1326184.1422596243
Ridge Regression,0%,0.0,101321043,4,2100000.0,1961906.108925607
Ridge Regression,0%,0.0,103694229,3,260000.0,306299.7864150183
Ridge Regression,0%,0.0,103620338,4,466000.0,635736.6408205031
Ridge Regression,0%,0.0,102551908,1,489819.0,603909.2039137746
Ridge Regression,0%,0.0,102551985,4,478200.0,572663.4841943971
Ridge Regression,0%,0.0,102900206,1,320000.0,504521.8509320505
Ridge Regression,0%,0.0,103453544,4,180000.0,187292.9752912408
Ridge Regression,0%,0.0,102906883,5,1080000.0,652998.891790292
Ridge Regression,0%,0.0,97447033,4,188000.0,227780.69463910643
Ridge Regression,0%,0.0,102909294,5,110000.0,214159.7993506788
Ridge Regression,0%,0.0,102881293,2,210000.0,176736.4813161323
Ridge Regression,0%,0.0,103786053,4,495000.0,406082.6608463025
Ridge Regression,0%,0.0,101738928,3,280000.0,268280.12012597785
Ridge Regression,0%,0.0,103411581,5,700000.0,634538.6140991929
Ridge Regression,0%,0.0,103332473,5,175000.0,234285.91365461843
Ridge Regression,0%,0.0,102984504,5,695000.0,713874.2564077472
Ridge Regression,0%,0.0,103631940,1,350000.0,306793.6365407158
Ridge Regression,0%,0.0,102440529,2,370000.0,323459.80964037764
Ridge Regression,0%,0.0,103690965,3,165000.0,207482.2734904416
Ridge Regression,0%,0.0,102726276,3,420000.0,563962.5416690521
Ridge Regression,0%,0.0,103785996,1,368000.0,288182.4978750021
Ridge Regression,0%,0.0,103785958,3,660000.0,443165.13762068696
Ridge Regression,0%,0.0,103785948,4,175000.0,168116.96711096162
Ridge Regression,0%,0.0,103785919,1,110000.0,192413.30643280872
Ridge Regression,0%,0.0,103712858,5,180000.0,215496.6642606101
Ridge Regression,0%,0.0,103633658,2,298000.0,384975.8943120579
Ridge Regression,0%,0.0,102998319,1,170000.0,150380.89371415667
Ridge Regression,0%,0.0,101003861,3,380000.0,333099.5984398666
Ridge Regression,0%,0.0,92463126,3,440000.0,453605.1323908272
Ridge Regression,0%,0.0,103785740,3,178000.0,238983.79865350176
Ridge Regression,0%,0.0,103309896,4,290000.0,263477.8974847007
Ridge Regression,0%,0.0,101928216,4,218800.0,336852.96615004534
Ridge Regression,0%,0.0,102883575,2,378000.0,478370.25621308776
Ridge Regression,0%,0.0,101785819,4,260000.0,358235.0438833148
Ridge Regression,0%,0.0,103785827,1,275000.0,264884.1135045209
Ridge Regression,0%,0.0,102937084,3,265000.0,202857.13485748696
Ridge Regression,0%,0.0,102964752,3,330000.0,348787.86888385174
Ridge Regression,0%,0.0,102725391,5,450000.0,729475.8773585417
Ridge Regression,0%,0.0,102052545,2,450000.0,299087.6582888427
Ridge Regression,0%,0.0,102917500,2,270000.0,229995.0098095908
Ridge Regression,0%,0.0,103318000,1,300000.0,452517.58620481245
Ridge Regression,0%,0.0,101967616,5,420000.0,434843.33806671726
Ridge Regression,0%,0.0,103685223,4,465000.0,496071.4761805313
Ridge Regression,0%,0.0,102725192,1,538000.0,642018.5792857796
Ridge Regression,0%,0.0,103607063,3,328000.0,260640.88756838403
Ridge Regression,0%,0.0,103468768,2,450000.0,479628.7391530547
Ridge Regression,0%,0.0,102984559,5,750000.0,705605.1026944779
Ridge Regression,0%,0.0,103053777,2,495000.0,486913.276524246
Ridge Regression,0%,0.0,102888198,3,355000.0,374841.0553485557
Ridge Regression,0%,0.0,103785652,2,229000.0,193035.43782276125
Ridge Regression,0%,0.0,103245356,4,288000.0,238346.167033732
Ridge Regression,0%,0.0,103356892,2,330000.0,246394.79053355285
Ridge Regression,0%,0.0,100177679,5,234000.0,242594.28521164032
Ridge Regression,0%,0.0,102434100,3,1150000.0,1261772.3242037026
Ridge Regression,0%,0.0,103785761,5,1080000.0,712930.0444950699
Ridge Regression,0%,0.0,103785760,5,750000.0,625736.4870542496
Ridge Regression,0%,0.0,103785759,4,850000.0,694228.805398012
Ridge Regression,0%,0.0,103785758,1,890000.0,986325.434971444
Ridge Regression,0%,0.0,102460506,4,338000.0,215528.78662435623
Ridge Regression,0%,0.0,103779946,3,210000.0,134201.68522380167
Ridge Regression,0%,0.0,103785752,1,249900.0,342878.61941114103
Ridge Regression,0%,0.0,103785737,5,320000.0,292507.4000190983
Ridge Regression,0%,0.0,101349330,1,150000.0,86776.41163104323
Ridge Regression,0%,0.0,102679369,1,240000.0,231537.4287946184
Ridge Regression,0%,0.0,99150727,5,85000.0,169532.21665210207
Ridge Regression,0%,0.0,101997596,2,400000.0,441166.8186998148
Ridge Regression,0%,0.0,103762576,1,370000.0,370362.9363659082
Ridge Regression,0%,0.0,102427847,3,240000.0,304870.4646957825
Ridge Regression,0%,0.0,103618862,2,215000.0,254912.30721173988
Ridge Regression,0%,0.0,103693017,3,320000.0,250949.9205096053
Ridge Regression,0%,0.0,102430264,4,780000.0,938506.0690235408
Ridge Regression,0%,0.0,103606336,2,210000.0,196491.1576656954
Ridge Regression,0%,0.0,101057846,5,498000.0,555148.8215076071
Ridge Regression,0%,0.0,103785465,4,250000.0,226362.17418513427
Ridge Regression,0%,0.0,103785461,3,325000.0,347970.2693936142
Ridge Regression,0%,0.0,103785555,2,650000.0,453702.9292992366
Ridge Regression,0%,0.0,103245284,2,598000.0,618424.070195982
Ridge Regression,0%,0.0,103070459,2,298000.0,245428.95744773536
Ridge Regression,0%,0.0,102440656,2,298000.0,246783.32547746337
Ridge Regression,0%,0.0,102434103,1,498000.0,509986.4923207133
Ridge Regression,0%,0.0,103677615,1,988000.0,931434.527855908
Ridge Regression,0%,0.0,102982710,3,498000.0,523317.0891785624
Ridge Regression,0%,0.0,102943672,3,508800.0,422669.6404097194
Ridge Regression,0%,0.0,103228865,3,395000.0,558755.4040200136
Ridge Regression,0%,0.0,103785517,3,680000.0,735425.440258873
Ridge Regression,0%,0.0,102545215,4,820000.0,745610.8729271349
Ridge Regression,0%,0.0,102896432,1,3701000.0,3191047.309805857
Ridge Regression,0%,0.0,102908581,2,6016000.0,5367262.254274017
Ridge Regression,0%,0.0,103184872,2,635000.0,705590.8320117845
Ridge Regression,0%,0.0,103403504,2,285000.0,259075.10938656368
Ridge Regression,0%,0.0,103785444,1,354000.0,348782.7607875733
Ridge Regression,0%,0.0,103785370,3,298000.0,248747.66991874675
Ridge Regression,0%,0.0,103785363,1,530000.0,596689.010520284
Ridge Regression,0%,0.0,98796275,1,320000.0,308224.2216189376
Ridge Regression,0%,0.0,102899522,3,250000.0,293932.2226247251
Ridge Regression,0%,0.0,98797656,5,380000.0,435709.4398200415
Ridge Regression,0%,0.0,103785433,1,200000.0,297338.58558825223
Ridge Regression,0%,0.0,102694938,2,225000.0,216530.7039997107
Ridge Regression,0%,0.0,100275393,3,400000.0,325271.2561330252
Ridge Regression,0%,0.0,103785417,1,480000.0,416205.54138134135
Ridge Regression,0%,0.0,103785353,4,180000.0,164982.2641723551
Ridge Regression,0%,0.0,103785351,3,220000.0,300388.79207987594
Ridge Regression,0%,0.0,101042108,2,170000.0,111373.57830499578
Ridge Regression,0%,0.0,102433514,4,520000.0,509610.4284812653
Ridge Regression,0%,0.0,103310232,5,598000.0,590300.3913458255
Ridge Regression,0%,0.0,102434101,3,700000.0,662254.4275677665
Ridge Regression,0%,0.0,103245325,5,530000.0,509495.26303444017
Ridge Regression,0%,0.0,102330971,3,490000.0,366278.7718600959
Ridge Regression,0%,0.0,103785384,3,418000.0,364332.00935937394
Ridge Regression,0%,0.0,100950638,5,970000.0,592227.3581696008
Ridge Regression,0%,0.0,98985239,3,290000.0,421296.42679208046
Ridge Regression,0%,0.0,103357536,1,365000.0,414488.9700241096
Ridge Regression,0%,0.0,103357913,2,380000.0,327988.30869391136
Ridge Regression,0%,0.0,103009987,3,320000.0,322900.39940385194
Ridge Regression,0%,0.0,103785334,2,255000.0,188093.308807154
Ridge Regression,0%,0.0,102648738,3,465000.0,515939.4241150194
Ridge Regression,0%,0.0,101587176,1,380000.0,438016.6840211352
Ridge Regression,0%,0.0,98987523,5,220000.0,258197.7966246901
Ridge Regression,0%,0.0,93173193,2,395000.0,414795.18857772026
Ridge Regression,0%,0.0,101698530,3,299000.0,210807.2273722252
Ridge Regression,0%,0.0,101698991,2,289000.0,352972.41113004065
Ridge Regression,0%,0.0,101699738,1,360000.0,419507.73271938495
Ridge Regression,0%,0.0,101977802,3,220000.0,191197.6330689893
Ridge Regression,0%,0.0,98721067,5,255000.0,296466.542343346
Ridge Regression,0%,0.0,98721264,5,285000.0,315829.4589168156
Ridge Regression,0%,0.0,98525479,5,308000.0,466308.1398706045
Ridge Regression,0%,0.0,79667709,5,299000.0,477432.82293182384
Ridge Regression,0%,0.0,92554367,1,228000.0,364777.2198138495
Ridge Regression,0%,0.0,89685429,2,383950.0,477851.22118475527
Ridge Regression,0%,0.0,99985046,1,320000.0,267840.3812031336
Ridge Regression,0%,0.0,99985153,3,235000.0,209794.4616461016
Ridge Regression,0%,0.0,101975297,5,260000.0,234318.1030069725
Ridge Regression,0%,0.0,103785214,2,299000.0,212594.36597291735
Ridge Regression,0%,0.0,103785215,3,155000.0,82178.9623107535
Ridge Regression,0%,0.0,101244556,2,245000.0,217296.02181581664
Ridge Regression,0%,0.0,101056102,2,450000.0,364306.9504775477
Ridge Regression,0%,0.0,99986664,1,290000.0,282229.1183460753
Ridge Regression,0%,0.0,100017165,4,315000.0,286912.7798591248
Ridge Regression,0%,0.0,103785245,5,186000.0,260679.65668581307
Ridge Regression,0%,0.0,103785243,1,555000.0,609025.1273127053
Ridge Regression,0%,0.0,103785239,3,395000.0,536991.2006963769
Ridge Regression,0%,0.0,103169503,3,275000.0,153661.7036111879
Ridge Regression,0%,0.0,103664187,4,415000.0,569215.5943000303
Ridge Regression,0%,0.0,103661229,2,650000.0,868609.8176719132
Ridge Regression,0%,0.0,103645235,4,135000.0,113831.19495375067
Ridge Regression,0%,0.0,102001528,3,310000.0,389404.5488519216
Ridge Regression,0%,0.0,102528106,3,780000.0,878805.6983813295
Ridge Regression,0%,0.0,103559029,5,350000.0,328894.2212859236
Ridge Regression,0%,0.0,99986793,3,280000.0,233565.36551022824
Ridge Regression,0%,0.0,103785113,2,180000.0,84306.89791944921
Ridge Regression,0%,0.0,103560885,2,429000.0,524775.9656865157
Ridge Regression,0%,0.0,103433826,5,199000.0,232166.7225929767
Ridge Regression,0%,0.0,103741989,3,300000.0,231500.19239985375
Ridge Regression,0%,0.0,103785103,1,198000.0,88714.6194391638
Ridge Regression,0%,0.0,103785082,5,600000.0,627395.3452025814
Ridge Regression,0%,0.0,103785081,1,174000.0,196623.83648180467
Ridge Regression,0%,0.0,102893091,2,180000.0,184802.3908308902
Ridge Regression,0%,0.0,103785090,3,1700000.0,1420520.592698049
Ridge Regression,0%,0.0,103785074,2,554000.0,1219304.7909424913
Ridge Regression,0%,0.0,100997899,1,155000.0,202032.4522680937
Ridge Regression,0%,0.0,102284833,2,195000.0,266291.94860383804
Ridge Regression,0%,0.0,103217208,5,490000.0,523790.0873231773
Ridge Regression,0%,0.0,101862624,3,335000.0,317014.466790702
Ridge Regression,0%,0.0,101794757,4,255000.0,153786.28722312665
Ridge Regression,0%,0.0,103785021,4,578000.0,647458.4362573139
Ridge Regression,0%,0.0,103785028,2,1420000.0,942711.1605596526
Ridge Regression,0%,0.0,103473643,2,325000.0,413150.1686197324
Ridge Regression,0%,0.0,103784995,1,200000.0,250912.28071708305
Ridge Regression,0%,0.0,100341723,3,460000.0,443922.2021762252
Ridge Regression,0%,0.0,102870638,4,710000.0,594780.9097071995
Ridge Regression,0%,0.0,103784980,2,548000.0,701834.5714119744
Ridge Regression,0%,0.0,103784958,3,460000.0,430345.1421198484
Ridge Regression,0%,0.0,102098867,1,450000.0,422941.09937692544
Ridge Regression,0%,0.0,102098877,4,445000.0,420035.6571953743
Ridge Regression,0%,0.0,82551350,4,360000.0,350873.4206342365
Ridge Regression,0%,0.0,102574725,5,470000.0,592936.1682522922
Ridge Regression,0%,0.0,103784914,3,2368000.0,1165021.5439859985
Ridge Regression,0%,0.0,102874027,2,390000.0,462646.6514146908
Ridge Regression,0%,0.0,102844096,3,260000.0,307610.8263791068
Ridge Regression,0%,0.0,102873978,5,270000.0,273894.89673841296
Ridge Regression,0%,0.0,102844024,4,340000.0,315338.5496850475
Ridge Regression,0%,0.0,102124597,1,65000.0,86806.74705746617
Ridge Regression,0%,0.0,102308247,5,400000.0,416198.923222003
Ridge Regression,0%,0.0,103401844,2,185000.0,185876.9347226704
Ridge Regression,0%,0.0,103784889,1,280000.0,200076.71891750497
Ridge Regression,0%,0.0,103627484,3,380000.0,470555.6422296992
Ridge Regression,0%,0.0,103784875,4,300000.0,267652.74998663325
Ridge Regression,0%,0.0,103256081,5,600000.0,512702.7017528297
Ridge Regression,0%,0.0,103784867,3,400000.0,409272.97571755067
Ridge Regression,0%,0.0,103784860,5,340000.0,496799.2805090562
Ridge Regression,0%,0.0,103784859,2,135000.0,150847.73244416132
Ridge Regression,0%,0.0,102514170,2,575000.0,580884.5937007673
Ridge Regression,0%,0.0,102168088,1,920000.0,871935.2333794984
Ridge Regression,0%,0.0,103089474,4,1200000.0,805538.142634381
Ridge Regression,0%,0.0,103687001,2,930000.0,863051.7448896132
Ridge Regression,0%,0.0,103710471,4,290000.0,244905.69436827776
Ridge Regression,0%,0.0,103540572,3,538000.0,671603.0344998514
Ridge Regression,0%,0.0,103784826,3,230000.0,257948.84097479767
Ridge Regression,0%,0.0,103602192,1,380000.0,437227.308513244
Ridge Regression,0%,0.0,103784848,3,173000.0,166806.24043506093
Ridge Regression,0%,0.0,103784825,3,132000.0,68755.69890057694
Ridge Regression,0%,0.0,101487643,3,260000.0,242169.38430527408
Ridge Regression,0%,0.0,102104680,4,250000.0,220266.35283302603
Ridge Regression,0%,0.0,101629558,5,315000.0,415962.1029217172
Ridge Regression,0%,0.0,101805212,5,180000.0,252635.70543771057
Ridge Regression,0%,0.0,103523951,1,560000.0,582613.527954566
Ridge Regression,0%,0.0,103433783,3,502000.0,563401.2191294513
Ridge Regression,0%,0.0,102069787,2,400000.0,427153.1460399528
Ridge Regression,0%,0.0,103115286,3,610000.0,877121.0391279572
Ridge Regression,0%,0.0,103784805,5,558888.0,669285.1228932597
Ridge Regression,0%,0.0,102628035,1,185000.0,183824.31619331372
Ridge Regression,0%,0.0,103784800,3,520000.0,552712.2042818661
Ridge Regression,0%,0.0,103278483,1,290000.0,338288.2619838644
Ridge Regression,0%,0.0,102843252,2,230000.0,184862.31470406195
Ridge Regression,0%,0.0,103643389,5,290000.0,414632.8097631976
Ridge Regression,0%,0.0,103726720,5,480000.0,485467.0175769252
Ridge Regression,0%,0.0,102516357,5,380000.0,410232.0767930624
Ridge Regression,0%,0.0,103557612,4,440000.0,480325.611797342
Ridge Regression,0%,0.0,103347915,3,750000.0,741489.0225865897
Ridge Regression,0%,0.0,103478301,3,311000.0,352070.1707451759
Ridge Regression,0%,0.0,101537686,1,290000.0,387234.59183420666
Ridge Regression,0%,0.0,101487641,4,270000.0,263031.56767555245
Ridge Regression,0%,0.0,103742278,1,660000.0,669838.8332317794
Ridge Regression,0%,0.0,103760077,3,615000.0,855483.1474658118
Ridge Regression,0%,0.0,102165909,5,499000.0,539507.01025783
Ridge Regression,0%,0.0,101948028,5,680000.0,607439.0740979351
Ridge Regression,0%,0.0,101948005,3,645000.0,661062.8527852653
Ridge Regression,0%,0.0,103139230,2,950000.0,1310631.8588757662
Ridge Regression,0%,0.0,103173608,3,750000.0,891090.815212617
Ridge Regression,0%,0.0,101445732,1,258000.0,253434.9968873404
Ridge Regression,0%,0.0,103784744,4,298888.0,272361.9814626856
Ridge Regression,0%,0.0,102969901,3,330000.0,371790.5618511777
Ridge Regression,0%,0.0,100844747,3,410000.0,443893.2187445402
Ridge Regression,0%,0.0,95544396,3,160000.0,157379.37876070285
Ridge Regression,0%,0.0,101940436,2,200000.0,173466.07546437043
Ridge Regression,0%,0.0,103784759,2,299000.0,238184.99704426544
Ridge Regression,0%,0.0,103185355,3,470000.0,516875.282352537
Ridge Regression,0%,0.0,102498903,1,450000.0,596511.4496883091
Ridge Regression,0%,0.0,102728771,3,530000.0,568836.6265540848
Ridge Regression,0%,0.0,103640707,3,380000.0,430596.38310328353
Ridge Regression,0%,0.0,103402158,3,108000.0,163900.36473463423
Ridge Regression,0%,0.0,103402064,4,225000.0,222733.0293854932
Ridge Regression,0%,0.0,103780401,1,285000.0,263096.1868105446
Ridge Regression,0%,0.0,103784682,4,238000.0,262495.9858731931
Ridge Regression,0%,0.0,103385790,5,218000.0,280778.9873273005
Ridge Regression,0%,0.0,103525074,5,400000.0,459741.7944816967
Ridge Regression,0%,0.0,103784679,3,218000.0,279528.2758038204
Ridge Regression,0%,0.0,102879593,3,537500.0,406956.7290273254
Ridge Regression,0%,0.0,101948749,1,545000.0,560391.6336492494
Ridge Regression,0%,0.0,103579465,4,550000.0,660139.5307649196
Ridge Regression,0%,0.0,103784715,2,299000.0,238184.99704426544
Ridge Regression,0%,0.0,97829046,1,670000.0,597843.4372271955
Ridge Regression,0%,0.0,102478967,5,875000.0,848939.1616073314
Ridge Regression,0%,0.0,100546214,5,295000.0,300842.62864591286
Ridge Regression,0%,0.0,103784697,4,380000.0,376819.76210252993
Ridge Regression,0%,0.0,103784690,3,625000.0,799350.8408164104
Ridge Regression,0%,0.0,103347418,3,510000.0,600660.5298183608
Ridge Regression,0%,0.0,102542934,1,460000.0,488667.7192795397
Ridge Regression,0%,0.0,102315606,3,320000.0,281223.0571590947
Ridge Regression,0%,0.0,103446974,5,480000.0,485467.0175769252
Ridge Regression,0%,0.0,102455704,4,470000.0,535276.3132375247
Ridge Regression,0%,0.0,103520682,4,490000.0,471746.1811583863
Ridge Regression,0%,0.0,103343288,3,360000.0,373668.6672799581
Ridge Regression,0%,0.0,103606855,1,270000.0,273868.82546636
Ridge Regression,0%,0.0,103441882,3,168000.0,126506.06706802906
Ridge Regression,0%,0.0,102208991,3,210000.0,201114.71410111367
Ridge Regression,0%,0.0,103260457,2,302000.0,289575.63495148905
Ridge Regression,0%,0.0,103207012,3,210000.0,226959.73175073427
Ridge Regression,0%,0.0,102471529,3,530000.0,497841.8167643549
Ridge Regression,0%,0.0,102041283,5,515000.0,589863.7314028667
Ridge Regression,0%,0.0,99765228,5,420000.0,600981.3448590699
Ridge Regression,0%,0.0,103699772,1,522500.0,398432.5125102884
Ridge Regression,0%,0.0,102424679,4,500000.0,500871.743256798
Ridge Regression,0%,0.0,82852036,5,230000.0,121867.9952959195
Ridge Regression,0%,0.0,103193707,5,280000.0,268212.8978845771
Ridge Regression,0%,0.0,103784628,4,399000.0,339192.09155799885
Ridge Regression,0%,0.0,102165720,1,550000.0,616872.854348735
Ridge Regression,0%,0.0,103638901,5,530000.0,606360.9946367684
Ridge Regression,0%,0.0,103784627,3,490000.0,511150.75223975786
Ridge Regression,0%,0.0,103202025,2,65000.0,258171.18261787583
Ridge Regression,0%,0.0,103722714,4,330000.0,304666.49702911364
Ridge Regression,0%,0.0,90336468,4,390000.0,418558.610859757
Ridge Regression,0%,0.0,103784556,3,158000.0,108924.11931120256
Ridge Regression,0%,0.0,103784552,5,320000.0,330958.1765617371
Ridge Regression,0%,0.0,102465842,5,1200000.0,1157958.936368764
Ridge Regression,0%,0.0,103515258,2,440000.0,474038.6837698384
Ridge Regression,0%,0.0,103276781,2,580000.0,573837.7201698935
Ridge Regression,0%,0.0,103075955,1,510000.0,578225.4137575948
Ridge Regression,0%,0.0,97635418,4,2280000.0,2015087.7193641951
Ridge Regression,0%,0.0,103396295,4,290000.0,245272.9756922961
Ridge Regression,0%,0.0,100707731,2,180000.0,228273.1050910967
Ridge Regression,0%,0.0,103784515,4,158000.0,108455.84100884422
Ridge Regression,0%,0.0,99179123,3,367000.0,451719.8095783816
Ridge Regression,0%,0.0,103784543,3,350000.0,424241.0940484984
Ridge Regression,0%,0.0,102999326,2,428000.0,432438.3052721088
Ridge Regression,0%,0.0,103720439,3,498000.0,556744.0384226702
Ridge Regression,0%,0.0,102607650,4,168000.0,241961.84170536883
Ridge Regression,0%,0.0,103784501,2,185000.0,154695.38825805936
Ridge Regression,0%,0.0,103784505,2,320000.0,253532.6073312011
Ridge Regression,0%,0.0,103784529,2,330000.0,282265.8475819772
Ridge Regression,0%,0.0,103192681,1,570000.0,521249.0245999032
Ridge Regression,0%,0.0,103722904,4,350000.0,417118.2229602808
Ridge Regression,0%,0.0,103057805,5,280000.0,325475.69750971027
Ridge Regression,0%,0.0,102784761,2,485000.0,420070.6943467113
Ridge Regression,0%,0.0,103193821,2,368000.0,319607.8979990299
Ridge Regression,0%,0.0,103784527,2,538000.0,531441.12802558
Ridge Regression,0%,0.0,92990344,1,490000.0,569797.1297753679
Ridge Regression,0%,0.0,103784472,5,155000.0,141579.9967888685
Ridge Regression,0%,0.0,103784471,5,150000.0,127047.8749321753
Ridge Regression,0%,0.0,101783554,4,730000.0,732085.4188222176
Ridge Regression,0%,0.0,103211089,5,530000.0,558486.0016011865
Ridge Regression,0%,0.0,103178916,4,428000.0,458133.3324424257
Ridge Regression,0%,0.0,103628765,4,480000.0,459374.946241596
Ridge Regression,0%,0.0,93303810,5,698000.0,1058250.6926271764
Ridge Regression,0%,0.0,102854321,1,240000.0,216721.87570526707
Ridge Regression,0%,0.0,103064992,3,180000.0,257143.73464964985
Ridge Regression,0%,0.0,103193400,5,120000.0,132452.74511142363
Ridge Regression,0%,0.0,103362707,2,155000.0,195988.11094626327
Ridge Regression,0%,0.0,103244054,1,190000.0,222284.0500491321
Ridge Regression,0%,0.0,103784393,5,325000.0,467976.16490641376
Ridge Regression,0%,0.0,103784457,2,350000.0,410133.5707398239
Ridge Regression,0%,0.0,95922895,5,690000.0,609997.7175310212
Ridge Regression,0%,0.0,103662233,1,325000.0,343642.4637724476
Ridge Regression,0%,0.0,88001272,4,265000.0,287034.142828444
Ridge Regression,0%,0.0,103758368,2,260000.0,302201.15677093825
Ridge Regression,0%,0.0,103659885,1,500000.0,421768.78772640985
Ridge Regression,0%,0.0,103391155,2,980000.0,1001338.5659952408
Ridge Regression,0%,0.0,103342670,5,600000.0,677940.7442991523
Ridge Regression,0%,0.0,103660140,4,250000.0,312605.1502922407
Ridge Regression,0%,0.0,100837645,3,240000.0,223829.7351615521
Ridge Regression,0%,0.0,94239601,4,430000.0,432131.7902346274
Ridge Regression,0%,0.0,103440286,5,245000.0,317917.14385558025
Ridge Regression,0%,0.0,103784420,1,650000.0,529964.4006881509
Ridge Regression,0%,0.0,103500946,1,390000.0,415109.5883155627
Ridge Regression,0%,0.0,102845377,5,420000.0,458871.0188957868
Ridge Regression,0%,0.0,102399164,1,270000.0,358266.82280360395
Ridge Regression,0%,0.0,102399129,5,232000.0,580314.0203748577
Ridge Regression,0%,0.0,101988012,5,700000.0,743561.1302135552
Ridge Regression,0%,0.0,103250404,4,870000.0,885301.3748262915
Ridge Regression,0%,0.0,103192614,3,798000.0,576204.0963022711
Ridge Regression,0%,0.0,103609267,3,260000.0,132655.1539452677
Ridge Regression,0%,0.0,103577710,2,770000.0,776038.1178442603
Ridge Regression,0%,0.0,103509055,1,285000.0,208748.3132272201
Ridge Regression,0%,0.0,103499032,4,260000.0,215621.04756518407
Ridge Regression,0%,0.0,102967493,4,148000.0,282469.22143676685
Ridge Regression,0%,0.0,97143167,4,250000.0,194046.53730457972
Ridge Regression,0%,0.0,96117997,3,338000.0,340582.2265962204
